food,foodLabel,mother,motherLabel,father,fatherLabel,label_clean,label_temp,category
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q3557,Central Java,spice,,spice
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3557,Central Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3557,Central Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q35625,Zingiber officinale,http://www.wikidata.org/entity/Q10615,Jepara,ginger,ginger,spice
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q10615,Jepara,spice,,spice
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10615,Jepara,coconut milk,,fruits
http://www.wikidata.org/entity/Q12470761,Adon-Adon Coro,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q10615,Jepara,palm sugar,,seasoning
http://www.wikidata.org/entity/Q12473632,Bakso ikan ekor kuning,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12473632,Bakso ikan ekor kuning,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12476406,bir pletok,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q3630,Jakarta,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q12476406,bir pletok,http://www.wikidata.org/entity/Q311090,Pandanus amaryllifolius,http://www.wikidata.org/entity/Q3630,Jakarta,pandan,pandan,spice
http://www.wikidata.org/entity/Q12476406,bir pletok,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q3630,Jakarta,ginger,,spice
http://www.wikidata.org/entity/Q12476958,Bongko mento,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12476958,Bongko mento,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12477242,Brayo,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12477242,Brayo,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q2271,South Sumatra,fish,,protein
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2271,South Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q2271,South Sumatra,tapioca flour,,flour
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q8131,Palembang,fish,,protein
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q8131,Palembang,coconut milk,,fruits
http://www.wikidata.org/entity/Q12478448,Celimpungan,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q8131,Palembang,tapioca flour,,flour
http://www.wikidata.org/entity/Q12479375,Ciu,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q12479417,colenak,http://www.wikidata.org/entity/Q5259142,Tapai,http://www.wikidata.org/entity/Q3724,West Java,Tapai,,misc
http://www.wikidata.org/entity/Q12479417,colenak,http://www.wikidata.org/entity/Q5259142,Tapai,http://www.wikidata.org/entity/Q10378,Purwakarta,Tapai,,misc
http://www.wikidata.org/entity/Q12479417,colenak,http://www.wikidata.org/entity/Q5259142,Tapai,http://www.wikidata.org/entity/Q10389,Bandung,Tapai,,misc
http://www.wikidata.org/entity/Q12479417,colenak,http://www.wikidata.org/entity/Q5259142,Tapai,http://www.wikidata.org/entity/Q11143,Tulungagung,Tapai,,misc
http://www.wikidata.org/entity/Q12481775,doclang,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12481775,doclang,,,http://www.wikidata.org/entity/Q10393,Bogor,,#N/A,#N/A
http://www.wikidata.org/entity/Q12482585,Es bir,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q3557,Central Java,chili,,spice
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q237465,Averrhoa bilimbi,http://www.wikidata.org/entity/Q3557,Central Java,bilimbi,bilimbi,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3557,Central Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q3557,Central Java,chicken,,protein
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q10614,Grobogan,chili,,spice
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q237465,Averrhoa bilimbi,http://www.wikidata.org/entity/Q10614,Grobogan,bilimbi,bilimbi,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10614,Grobogan,coconut milk,,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q10614,Grobogan,chicken,,protein
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q10620,Kudus,chili,,spice
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q237465,Averrhoa bilimbi,http://www.wikidata.org/entity/Q10620,Kudus,bilimbi,bilimbi,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10620,Kudus,coconut milk,,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q10620,Kudus,chicken,,protein
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q11026,Pekalongan,chili,,spice
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q237465,Averrhoa bilimbi,http://www.wikidata.org/entity/Q11026,Pekalongan,bilimbi,bilimbi,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q11026,Pekalongan,coconut milk,,fruits
http://www.wikidata.org/entity/Q12483520,garang asem,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q11026,Pekalongan,chicken,,protein
http://www.wikidata.org/entity/Q12484053,Gethuk pero,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12484053,Gethuk pero,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12484057,Getuk Goreng,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12484057,Getuk Goreng,,,http://www.wikidata.org/entity/Q10605,Banyumas,,#N/A,#N/A
http://www.wikidata.org/entity/Q12486868,Itak Gurgur,http://www.wikidata.org/entity/Q5090,rice,,,rice,,carb
http://www.wikidata.org/entity/Q12486868,Itak Gurgur,http://www.wikidata.org/entity/Q11002,sugar,,,sugar,,spice
http://www.wikidata.org/entity/Q12486868,Itak Gurgur,http://www.wikidata.org/entity/Q13187,Cocos nucifera,,,palm sugar,palm sugar,seasoning
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q11575,Zea mays,http://www.wikidata.org/entity/Q5078,South Sulawesi,corn,corn,carb
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q1323455,Asparagus bean,http://www.wikidata.org/entity/Q5078,South Sulawesi,asparagus,asparagus,vegetables
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q58294165,sago flour,http://www.wikidata.org/entity/Q5078,South Sulawesi,sago flour,,flour
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q11575,Zea mays,http://www.wikidata.org/entity/Q14634,Makassar,corn,corn,carb
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q1323455,Asparagus bean,http://www.wikidata.org/entity/Q14634,Makassar,asparagus,asparagus,vegetables
http://www.wikidata.org/entity/Q12489250,Kapurung,http://www.wikidata.org/entity/Q58294165,sago flour,http://www.wikidata.org/entity/Q14634,Makassar,sago flour,,flour
http://www.wikidata.org/entity/Q12490514,Kelan Antep,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12490514,Kelan Antep,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491347,krupuk kulit,,,http://www.wikidata.org/entity/Q1823,Aceh,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491347,krupuk kulit,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491347,krupuk kulit,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491347,krupuk kulit,,,http://www.wikidata.org/entity/Q5751,Pidie,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491347,krupuk kulit,,,http://www.wikidata.org/entity/Q10371,Garut,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491642,Kicak,http://www.wikidata.org/entity/Q11190742,brown sugar,http://www.wikidata.org/entity/Q3557,Central Java,brown sugar,,seasoning
http://www.wikidata.org/entity/Q12491642,Kicak,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3557,Central Java,cassava,#N/A,carb
http://www.wikidata.org/entity/Q12491642,Kicak,http://www.wikidata.org/entity/Q11190742,brown sugar,http://www.wikidata.org/entity/Q10615,Jepara,brown sugar,,seasoning
http://www.wikidata.org/entity/Q12491642,Kicak,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q10615,Jepara,cassava,#N/A,carb
http://www.wikidata.org/entity/Q12491862,Klenyem,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12491862,Klenyem,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12492824,pohulpohul,http://www.wikidata.org/entity/Q1269205,rice flour,,,rice flour,,flour
http://www.wikidata.org/entity/Q12492824,pohulpohul,http://www.wikidata.org/entity/Q3342808,coconut,,,coconut,,fruits
http://www.wikidata.org/entity/Q12492824,pohulpohul,http://www.wikidata.org/entity/Q11190742,brown sugar,,,brown sugar,,seasoning
http://www.wikidata.org/entity/Q12492826,Ombusombus,http://www.wikidata.org/entity/Q1269205,rice flour,,,rice flour,,flour
http://www.wikidata.org/entity/Q12492826,Ombusombus,http://www.wikidata.org/entity/Q11190742,brown sugar,,,brown sugar,,seasoning
http://www.wikidata.org/entity/Q12492887,Kuluban,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12492887,Kuluban,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493188,Kuwah Pliëk U,http://www.wikidata.org/entity/Q37383,Arachis hypogaea,http://www.wikidata.org/entity/Q1823,Aceh,peanut,peanut,nuts
http://www.wikidata.org/entity/Q12493188,Kuwah Pliëk U,http://www.wikidata.org/entity/Q216235,coconut oil,http://www.wikidata.org/entity/Q1823,Aceh,coconut oil,,seasoning
http://www.wikidata.org/entity/Q12493188,Kuwah Pliëk U,http://www.wikidata.org/entity/Q1323455,Asparagus bean,http://www.wikidata.org/entity/Q1823,Aceh,asparagus,asparagus,vegetables
http://www.wikidata.org/entity/Q12493188,Kuwah Pliëk U,http://www.wikidata.org/entity/Q3442435,Etlingera elatior,http://www.wikidata.org/entity/Q1823,Aceh,kecombrang,kecombrang,spice
http://www.wikidata.org/entity/Q12493475,lahang,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493534,Laksa Jepara,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493534,Laksa Jepara,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493538,Laksan,,,http://www.wikidata.org/entity/Q2271,South Sumatra,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493538,Laksan,,,http://www.wikidata.org/entity/Q8131,Palembang,,#N/A,#N/A
http://www.wikidata.org/entity/Q12493646,Lamang tapai,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q2772,West Sumatra,sugar,,spice
http://www.wikidata.org/entity/Q12493646,Lamang tapai,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q2772,West Sumatra,glutinous rice,,carb
http://www.wikidata.org/entity/Q12493646,Lamang tapai,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2772,West Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q12493646,Lamang tapai,http://www.wikidata.org/entity/Q1066624,rice,http://www.wikidata.org/entity/Q2772,West Sumatra,rice,,carb
http://www.wikidata.org/entity/Q12493646,Lamang tapai,http://www.wikidata.org/entity/Q2098111,Fermentation starter,http://www.wikidata.org/entity/Q2772,West Sumatra,yeast,yeast,misc
http://www.wikidata.org/entity/Q12494522,Lentog,,,http://www.wikidata.org/entity/Q10620,Kudus,,#N/A,#N/A
http://www.wikidata.org/entity/Q12494545,Lepet jagung,http://www.wikidata.org/entity/Q11575,Zea mays,http://www.wikidata.org/entity/Q3757,Java,corn,corn,carb
http://www.wikidata.org/entity/Q12494545,Lepet jagung,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3757,Java,cassava,#N/A,carb
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q11254,salt,,,salt,#N/A,spice
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q165199,chili,,,chili,,spice
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q231458,palm oil,,,palm oil,,seasoning
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q275068,broth,,,broth,,seasoning
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q1683716,lontong,,,lontong,,carb
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q3406628,onion,,,onion,,spice
http://www.wikidata.org/entity/Q12495289,Lontong kikil,http://www.wikidata.org/entity/Q21546392,garlic,,,garlic,,spice
http://www.wikidata.org/entity/Q12496028,Madumongso,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12496028,Madumongso,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12496028,Madumongso,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12496028,Madumongso,,,http://www.wikidata.org/entity/Q11444,Madiun,,#N/A,#N/A
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3586,East Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q120096,tempeh,http://www.wikidata.org/entity/Q3586,East Java,tempeh,,protein
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q734727,galangal,http://www.wikidata.org/entity/Q3586,East Java,galangal,,spice
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q20856764,coriander,http://www.wikidata.org/entity/Q3586,East Java,coriander,#N/A,spice
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11095,Malang,salt,#N/A,spice
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q120096,tempeh,http://www.wikidata.org/entity/Q11095,Malang,tempeh,,protein
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q734727,galangal,http://www.wikidata.org/entity/Q11095,Malang,galangal,,spice
http://www.wikidata.org/entity/Q12498026,mendol,http://www.wikidata.org/entity/Q20856764,coriander,http://www.wikidata.org/entity/Q11095,Malang,coriander,#N/A,spice
http://www.wikidata.org/entity/Q12498071,Menjes,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12498071,Menjes,,,http://www.wikidata.org/entity/Q11445,Malang,,#N/A,#N/A
http://www.wikidata.org/entity/Q12498863,Moka (makanan),,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12498863,Moka (makanan),,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12499048,Moto Belong,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12499048,Moto Belong,,,http://www.wikidata.org/entity/Q10615,Jepara,,#N/A,#N/A
http://www.wikidata.org/entity/Q12500151,Nasi gandul,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12500151,Nasi gandul,,,http://www.wikidata.org/entity/Q10622,Pati,,#N/A,#N/A
http://www.wikidata.org/entity/Q12500155,nasi tempong,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q12500155,nasi tempong,,,http://www.wikidata.org/entity/Q11067,Banyuwangi,,#N/A,#N/A
http://www.wikidata.org/entity/Q12500903,nopia,http://www.wikidata.org/entity/Q2249305,wheat flour,http://www.wikidata.org/entity/Q3557,Central Java,wheat flour,,flour
http://www.wikidata.org/entity/Q12500903,nopia,http://www.wikidata.org/entity/Q11190742,brown sugar,http://www.wikidata.org/entity/Q3557,Central Java,brown sugar,,seasoning
